"CASE_ID","mc_killed","mc_injured","collision_severity","severe","accident_year","hours_since_midnight","season","rush_hour","late_night","day_of_week","intersection","state_hwy_ind","w_clear","w_cloudy","w_rainy","w_other","road_not_dry","road_condition_issue","lighting","type_of_collision","pcf_viol_category","mviw","alcohol_involved","truck_accident","pedestrian_accident","bicycle_accident"
7132468,"N","Y","Injury (Other Visible)","N",2015,19.9166666666667,"Fall","N","N","F","N","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7132472,"N","Y","Injury (Other Visible)","N",2015,11.75,"Fall","N","N","Sa","N","N","Y","N","N","N","N","N","Daylight","Other","Wrong Side of Road","Other Object","N","N","N","N"
7132862,"N","Y","PDO (property damage only)","N",2015,17,"Fall","PM","N","M","N","N","Y","N","N","N","N","N","Dusk or Dawn","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
7132915,"N","Y","PDO (property damage only)","N",2015,9.5,"Fall","N","N","M","Y","N","N","Y","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7134310,"N","N","Fatal","Y",2015,12.3833333333333,"Fall","N","N","F","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Lights","Other Motor Vehicle","N","N","N","N"
7134470,"N","Y","Injury (Complaint of Pain)","N",2015,14.75,"Fall","N","N","W","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Impeding Traffic","Other Motor Vehicle","N","Y","N","N"
7134488,"N","Y","Injury (Complaint of Pain)","N",2015,14,"Fall","N","N","W","N","Y","Y","N","N","N","N","N","Daylight","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
7134492,"N","Y","PDO (property damage only)","N",2015,17.25,"Fall","PM","N","F","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7134494,"N","Y","Injury (Complaint of Pain)","N",2015,11.9166666666667,"Fall","N","N","M","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
7134521,"N","Y","Injury (Complaint of Pain)","N",2015,15.9166666666667,"Fall","PM","N","F","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
7134526,"N","Y","PDO (property damage only)","N",2015,14.5,"Fall","N","N","F","N","N","Y","N","N","N","N","N","Daylight","Head-On","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7134588,"N","Y","PDO (property damage only)","N",2015,18.3333333333333,"Fall","PM","N","Th","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Head-On","Impeding Traffic","Other Motor Vehicle","N","N","N","N"
7134590,"N","Y","Injury (Complaint of Pain)","N",2015,15,"Fall","PM","N","F","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7134605,"N","Y","Injury (Complaint of Pain)","N",2015,18.6666666666667,"Fall","PM","N","F","N","N","Y","N","N","N","N","N","Dark - Street Lights","Sideswipe","Wrong Side of Road","Parked Motor Vehicle","N","N","N","N"
7134612,"N","Y","Injury (Complaint of Pain)","N",2015,17.8333333333333,"Fall","N","N","Su","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Sideswipe","Miscellaneous","Bicycle","N","N","N","Y"
7134699,"N","Y","Injury (Complaint of Pain)","N",2015,18.3333333333333,"Fall","PM","N","Tu","N","N","Y","N","N","N","N","N","Dark - Street Lights","Other","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
7135062,"N","N","Fatal","Y",2015,3.83333333333333,"Fall","N","Y","Sa","N","N","Y","N","N","N","N","N","Dark - Street Lights","Head-On","Wrong Side of Road","Parked Motor Vehicle","N","N","N","N"
7135222,"N","Y","Injury (Complaint of Pain)","N",2015,14.4166666666667,"Winter","N","N","Th","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
7135238,"N","Y","Injury (Complaint of Pain)","N",2015,18.9166666666667,"Winter","PM","N","Tu","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7135296,"N","Y","Injury (Complaint of Pain)","N",2015,20.25,"Winter","N","N","W","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
7135314,"N","Y","PDO (property damage only)","N",2015,14.4166666666667,"Winter","N","N","Sa","N","Y","Y","N","N","N","N","N","Daylight","Sideswipe","Impeding Traffic","Other Motor Vehicle","N","N","N","N"
7135352,"N","Y","Injury (Other Visible)","N",2015,6.33333333333333,"Fall","N","N","Sa","N","N","Y","N","N","N","N","N","Dusk or Dawn","Broadside","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
7135774,"N","Y","PDO (property damage only)","N",2015,11.8333333333333,"Fall","N","N","Tu","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
7135833,"N","Y","Injury (Other Visible)","N",2015,19.5833333333333,"Fall","N","N","M","Y","N","N","Y","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7136027,"N","Y","PDO (property damage only)","N",2015,15.75,"Fall","PM","N","Th","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7136067,"N","Y","PDO (property damage only)","N",2015,17.3333333333333,"Fall","PM","N","Tu","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Head-On","Unsafe Lane Change","Other Motor Vehicle","N","N","N","N"
7136081,"N","Y","Injury (Other Visible)","N",2015,1.5,"Fall","N","Y","Sa","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Object","N","N","N","N"
7136085,"N","Y","Injury (Other Visible)","N",2015,1,"Fall","N","Y","M","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Lights","Other Motor Vehicle","N","N","N","N"
7136878,"N","N","Fatal","Y",2015,11.5,"Fall","N","N","M","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Unsafe Starting or Backing","Parked Motor Vehicle","N","N","N","N"
7137369,"N","Y","Injury (Other Visible)","N",2015,7.33333333333333,"Fall","AM","N","M","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7137389,"N","N","PDO (property damage only)","N",2015,11.6666666666667,"Fall","N","N","Sa","N","N","Y","N","N","N","N","N","Daylight","Broadside","Unsafe Starting or Backing","Other Motor Vehicle","N","N","N","N"
7137857,"N","N","Fatal","Y",2015,18.9166666666667,"Fall","PM","N","F","N","N","Y","N","N","N","N","N","Dark - Street Lights","Other","Unsafe Starting or Backing","Other Motor Vehicle","N","N","N","N"
7137935,"N","Y","Injury (Complaint of Pain)","N",2015,17.5,"Fall","PM","N","M","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7137996,"N","Y","PDO (property damage only)","N",2015,15.5833333333333,"Fall","PM","N","M","Y","N","N","Y","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7138015,"N","Y","Injury (Other Visible)","N",2015,20.0833333333333,"Fall","N","N","W","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7138019,"N","N","PDO (property damage only)","N",2015,17.0833333333333,"Fall","PM","N","W","Y","N","Y","N","N","N","N","N","Dusk or Dawn","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7138028,"N","Y","Injury (Complaint of Pain)","N",2015,22.75,"Fall","N","N","Tu","N","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7138040,"N","Y","PDO (property damage only)","N",2015,17.5,"Fall","PM","N","Tu","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Rear End","Improper Passing","Other Motor Vehicle","N","N","N","N"
7138043,"N","Y","PDO (property damage only)","N",2015,12.0666666666667,"Fall","N","N","Tu","N","N","Y","N","N","N","N","N","Daylight","Other","Wrong Side of Road","Other Object","N","N","N","N"
7138065,"N","Y","Injury (Other Visible)","N",2015,23.6666666666667,"Fall","N","Y","W","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7138079,"N","Y","Injury (Complaint of Pain)","N",2015,8.16666666666667,"Fall","AM","N","M","N","N","Y","N","N","N","N","N","Daylight","Rear End","Improper Passing","Other Motor Vehicle","N","N","N","N"
7139056,"N","N","Fatal","Y",2015,13.4166666666667,"Winter","N","N","Sa","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Pedestrian Right of Way","Parked Motor Vehicle","N","N","N","N"
7141772,"N","Y","Injury (Other Visible)","N",2015,21.75,"Fall","N","N","Tu","N","N","Y","N","N","N","N","N","Dark - Street Lights","Hit Object","Wrong Side of Road","Fixed Object","N","N","N","N"
7142159,"N","Y","PDO (property damage only)","N",2015,16.6666666666667,"Fall","PM","N","W","N","N","Y","N","N","N","N","N","Dusk or Dawn","Hit Object","Automobile Right of Way","Fixed Object","N","N","N","N"
7142805,"N","Y","Injury (Complaint of Pain)","N",2015,7.75,"Fall","AM","N","Th","Y","N","N","N","N","Y","Y","N","Daylight","Broadside","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
7144731,"N","Y","Injury (Complaint of Pain)","N",2015,13.8333333333333,"Winter","N","N","Sa","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
7144746,"N","Y","Injury (Complaint of Pain)","N",2015,16,"Winter","PM","N","F","Y","N","Y","N","N","N","N","Y","Daylight","Rear End","Wrong Side of Road","Non-Collision","N","N","N","N"
7145180,"N","Y","PDO (property damage only)","N",2015,14.3333333333333,"Fall","N","N","W","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Code 19","Other Motor Vehicle","N","N","N","N"
7145282,"N","N","Fatal","Y",2015,25,"Fall","N","Y","F","N","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Unsafe Lane Change","Parked Motor Vehicle","N","N","N","N"
7145879,"N","Y","PDO (property damage only)","N",2015,18.3333333333333,"Fall","PM","N","W","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Improper Turning","Other Motor Vehicle","N","N","N","N"
7145898,"N","Y","Injury (Complaint of Pain)","N",2015,22.3333333333333,"Fall","N","N","W","N","N","Y","N","N","N","N","N","Dark - Street Lights","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
7145916,"N","Y","Injury (Other Visible)","N",2015,10.25,"Fall","N","N","M","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Lights","Other Motor Vehicle","N","N","N","N"
7146085,"N","Y","PDO (property damage only)","N",2015,17.25,"Winter","PM","N","W","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7146090,"N","Y","PDO (property damage only)","N",2015,9.75,"Winter","N","N","W","Y","N","Y","N","N","N","N","N","Daylight","Other","Traffic Signals and Signs","Other Object","N","N","N","N"
7146105,"N","Y","PDO (property damage only)","N",2015,19.6666666666667,"Fall","N","N","M","N","N","N","N","N","Y","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7146274,"N","Y","Injury (Complaint of Pain)","N",2015,13.8333333333333,"Fall","N","N","F","Y","N","Y","N","N","N","N","N","Daylight","Sideswipe","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7146966,"N","N","Fatal","Y",2015,25,"Winter","N","Y","Tu","N","N","Y","N","N","N","N","N","Dark - Street Lights","Rear End","Wrong Side of Road","Parked Motor Vehicle","N","N","N","N"
7148082,"N","Y","Injury (Complaint of Pain)","N",2015,1.33333333333333,"Fall","N","Y","Tu","Y","N","Y","N","N","Y","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7148094,"N","N","PDO (property damage only)","N",2015,14.5,"Fall","N","N","Su","N","N","Y","N","N","N","N","N","Daylight","Other","Code 20","Bicycle","N","N","N","Y"
7148098,"N","Y","Injury (Complaint of Pain)","N",2015,8.16666666666667,"Fall","AM","N","W","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Code 19","Other Motor Vehicle","N","N","N","N"
7148813,"N","Y","Injury (Complaint of Pain)","N",2015,19.1666666666667,"Winter","N","N","Sa","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Lights","Other Motor Vehicle","N","N","N","N"
7149393,"N","Y","PDO (property damage only)","N",2015,22.25,"Fall","N","N","Sa","N","N","Y","N","N","N","N","N","Dark - Street Lights","Sideswipe","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
7150504,"N","Y","Injury (Other Visible)","N",2015,20,"Winter","N","N","F","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Lights","Other Motor Vehicle","N","Y","N","N"
7151784,"N","Y","Injury (Other Visible)","N",2015,22.9166666666667,"Fall","N","N","M","N","N","Y","N","N","N","N","N","Dark - Street Lights","Other","Wrong Side of Road","Non-Collision","N","N","N","N"
7153218,"N","Y","Injury (Complaint of Pain)","N",2015,15.3333333333333,"Winter","PM","N","Tu","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
7153221,"N","Y","Injury (Complaint of Pain)","N",2015,14.6666666666667,"Winter","N","N","W","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Code 19","Other Motor Vehicle","N","N","N","N"
7153223,"N","Y","Injury (Complaint of Pain)","N",2015,15.1666666666667,"Winter","PM","N","Th","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7153635,"N","Y","Injury (Complaint of Pain)","N",2015,7.75,"Winter","N","N","Sa","N","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7153668,"N","Y","PDO (property damage only)","N",2015,17.0833333333333,"Winter","PM","N","Tu","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7154819,"N","Y","Injury (Other Visible)","N",2015,20.25,"Fall","N","N","M","N","N","Y","N","N","N","N","N","Dark - Street Lights","Sideswipe","Lights","Other Motor Vehicle","N","N","N","N"
7154888,"N","N","Fatal","Y",2015,16.5,"Winter","PM","N","Th","N","N","N","Y","N","N","N","N","Daylight","Rear End","Unsafe Speed","Other Motor Vehicle","Y","N","N","N"
7155686,"N","Y","Injury (Other Visible)","N",2015,14.5833333333333,"Winter","N","N","Th","N","N","Y","N","N","N","N","N","Daylight","Rear End","Wrong Side of Road","Parked Motor Vehicle","N","N","N","N"
7155799,"N","Y","Injury (Complaint of Pain)","N",2015,21.5833333333333,"Winter","N","N","Sa","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Wrong Side of Road","Pedestrian","N","N","Y","N"
7155856,"N","Y","Injury (Complaint of Pain)","N",2015,17,"Fall","PM","N","Tu","Y","N","Y","N","N","N","N","N","Daylight","Other","Pedestrian Violation","Non-Collision","N","N","N","N"
7155863,"N","Y","PDO (property damage only)","N",2015,13.5,"Fall","N","N","Th","Y","N","Y","N","N","N","N","N","Daylight","Rear End","Improper Passing","Other Motor Vehicle","N","N","N","N"
7155864,"N","Y","PDO (property damage only)","N",2015,12.4166666666667,"Fall","N","N","Tu","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7156215,"N","N","Fatal","Y",2015,23.1666666666667,"Fall","N","Y","F","N","N","Y","N","N","N","N","N","Dark - Street Lights","Hit Object","Pedestrian Right of Way","Fixed Object","N","N","N","N"
7156895,"N","Y","PDO (property damage only)","N",2015,18.1666666666667,"Winter","PM","N","Th","N","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7156985,"N","Y","Injury (Other Visible)","N",2015,10.6666666666667,"Fall","N","N","F","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Lights","Other Motor Vehicle","N","N","N","N"
7157157,"N","Y","Injury (Complaint of Pain)","N",2015,21.1666666666667,"Fall","N","N","Tu","N","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Automobile Right of Way","Bicycle","N","N","N","Y"
7157624,"N","Y","Injury (Complaint of Pain)","N",2015,7.91666666666667,"Winter","AM","N","Th","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7157635,"N","Y","Injury (Complaint of Pain)","N",2015,13.9166666666667,"Fall","N","N","Th","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
7157642,"N","Y","PDO (property damage only)","N",2015,9,"Fall","AM","N","W","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7158059,"N","Y","Injury (Other Visible)","N",2015,22.1666666666667,"Winter","N","N","Tu","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
7158063,"N","Y","Injury (Other Visible)","N",2015,18.8333333333333,"Winter","PM","N","M","N","N","Y","N","N","N","N","N","Dark - Street Lights","Vehicle/Pedestrian","Hazardous Parking","Pedestrian","N","N","Y","N"
7162294,"N","Y","PDO (property damage only)","N",2015,1,"Winter","N","Y","Tu","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Head-On","Wrong Side of Road","Other Motor Vehicle","Y","N","N","N"
7162697,"N","N","Injury (Complaint of Pain)","N",2015,11.3,"Spring","N","N","Tu","Y","N","N","Y","N","N","N","N","Daylight","Other","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7164428,"N","Y","Injury (Complaint of Pain)","N",2015,13.1666666666667,"Winter","N","N","W","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
7165065,"N","Y","Injury (Complaint of Pain)","N",2015,14.1666666666667,"Winter","N","N","Sa","N","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
7165470,"N","Y","PDO (property damage only)","N",2015,7.66666666666667,"Fall","AM","N","F","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
